Ticker,Degree_Centrality,ER_Degree_Mean,ER_Degree_Std,DP_Degree_Mean,DP_Degree_Std
GVA,0.1386861313868613,0.036583941605839415,0.0068436115194343205,0.1386861313868613,0.0
FBK,0.16058394160583941,0.03452554744525547,0.006854784872799621,0.16058394160583941,0.0
WWW,0.01751824817518248,0.03703649635036496,0.007282011595750304,0.017518248175182487,6.973850769498386e-18
USB,0.03795620437956204,0.035474452554744525,0.0068677269503349845,0.03795620437956204,0.0
EWBC,0.07445255474452554,0.03642335766423358,0.006480263104920139,0.07445255474452554,0.0
BANF,0.145985401459854,0.03581021897810219,0.007325632553102311,0.145985401459854,0.0
CATY,0.07153284671532846,0.03643795620437956,0.006478751448554802,0.07153284671532846,0.0
FHI,0.00145985401459854,0.03633576642335767,0.006658912434352522,0.0014598540145985394,6.537985096404737e-19
LC,0.010218978102189781,0.03689051094890511,0.0075038929114065725,0.010218978102189778,3.486925384749193e-18
FMCCT,0.01313868613138686,0.036613138686131384,0.006770431944947176,0.013138686131386862,1.7434626923745965e-18
AXON,0.0437956204379562,0.036218978102189776,0.006949350573114314,0.043795620437956206,6.973850769498386e-18
SOFI,0.02335766423357664,0.03820437956204379,0.00708846975797762,0.02335766423357663,1.046077615424758e-17
SEIC,0.032116788321167884,0.03678832116788321,0.006385307528423282,0.03211678832116788,6.973850769498386e-18
DAVE,0.00875912408759124,0.037080291970802925,0.0073301712637763245,0.008759124087591243,3.486925384749193e-18
LMT,0.00145985401459854,0.03583941605839416,0.007245618646884805,0.0014598540145985394,6.537985096404737e-19
SO,0.01751824817518248,0.036627737226277365,0.0068034664905244485,0.017518248175182487,6.973850769498386e-18
AFL,0.04525547445255474,0.03778102189781022,0.0072690667602443755,0.04525547445255474,0.0
AEP,0.00437956204379562,0.03557664233576642,0.00680840073373582,0.004379562043795622,1.7434626923745965e-18
D,0.00437956204379562,0.0377956204379562,0.007193497438199062,0.004379562043795622,1.7434626923745965e-18
AVB,0.040875912408759124,0.036043795620437954,0.007851128456920006,0.04087591240875911,1.3947701538996772e-17
VTR,0.0364963503649635,0.03745985401459854,0.007360123829793178,0.0364963503649635,0.0
EQR,0.020437956204379562,0.03630656934306569,0.006282171451535018,0.020437956204379555,6.973850769498386e-18
ESS,0.014598540145985401,0.03721167883211678,0.006930118216514342,0.014598540145985401,0.0
DOC,0.00583941605839416,0.03655474452554744,0.006508587132966162,0.005839416058394158,2.615194038561895e-18
CPT,0.020437956204379562,0.03740145985401459,0.006887383587309485,0.020437956204379555,6.973850769498386e-18
PNW,0.04233576642335766,0.035605839416058396,0.007674201710158769,0.04233576642335765,6.973850769498386e-18
NFE,0.01897810218978102,0.03702189781021897,0.0076253071005090356,0.01897810218978102,0.0
CVLT,0.03503649635036496,0.03697810218978102,0.006499104300929041,0.03503649635036497,1.3947701538996772e-17
MO,0.040875912408759124,0.03608759124087591,0.0063822051470249904,0.04087591240875911,1.3947701538996772e-17
IP,0.020437956204379562,0.035635036496350365,0.006752650742280677,0.020437956204379555,6.973850769498386e-18
TYL,0.03357664233576642,0.03721167883211679,0.0064706888617600405,0.03357664233576641,6.973850769498386e-18
EL,0.00875912408759124,0.03705109489051095,0.007617567877997139,0.008759124087591243,3.486925384749193e-18
MAA,0.029197080291970802,0.03703649635036496,0.007129652033175168,0.029197080291970802,0.0
PPC,0.00583941605839416,0.03655474452554744,0.007229393468618315,0.005839416058394158,2.615194038561895e-18
ACIW,0.12116788321167883,0.036262773722627734,0.007796166628340702,0.12116788321167889,5.579080615598709e-17
IRT,0.014598540145985401,0.036613138686131384,0.00689956254681074,0.014598540145985401,0.0
CPK,0.058394160583941604,0.03551824817518248,0.006934962347288505,0.058394160583941604,0.0
BKU,0.10072992700729927,0.03599999999999999,0.006335283252579101,0.10072992700729921,5.579080615598709e-17
NBTB,0.05547445255474452,0.03716788321167883,0.007410259904240173,0.0554744525547445,2.092155230849516e-17
LMAT,0.016058394160583942,0.03703649635036496,0.006517626807244891,0.01605839416058394,3.486925384749193e-18
BY,0.0875912408759124,0.03618978102189781,0.00653293424337427,0.08759124087591241,1.3947701538996772e-17
UVSP,0.14306569343065692,0.0362043795620438,0.0071276740760443545,0.14306569343065692,0.0
CTAS,0.016058394160583942,0.03610218978102189,0.00677734396381425,0.01605839416058394,3.486925384749193e-18
FICO,0.03357664233576642,0.03564963503649635,0.006860451016477707,0.03357664233576641,6.973850769498386e-18
FITB,0.10656934306569342,0.03724087591240875,0.007092841552678671,0.1065693430656934,1.3947701538996772e-17
CINF,0.0437956204379562,0.03645255474452555,0.007616649382832939,0.043795620437956206,6.973850769498386e-18
KIM,0.029197080291970802,0.03630656934306569,0.006824191573093464,0.029197080291970802,0.0
FTAI,0.00291970802919708,0.03781021897810219,0.0079188492149968,0.002919708029197079,1.3075970192809475e-18
OHI,0.04233576642335766,0.03837956204379562,0.007006730911601008,0.04233576642335765,6.973850769498386e-18
VNOM,0.01167883211678832,0.03630656934306569,0.00627531434403277,0.011678832116788315,5.23038807712379e-18
ARMK,0.0072992700729927005,0.03575182481751824,0.0068520207325384625,0.0072992700729927005,0.0
WAL,0.11532846715328467,0.03757664233576642,0.00709928806806302,0.11532846715328465,1.3947701538996772e-17
MLI,0.06131386861313868,0.03743065693430656,0.007398921623437848,0.0613138686131387,2.092155230849516e-17
BRX,0.04817518248175182,0.03648175182481751,0.00682999341243704,0.04817518248175183,6.973850769498386e-18
INGR,0.010218978102189781,0.03702189781021897,0.006689955881994256,0.010218978102189778,3.486925384749193e-18
CSWI,0.02335766423357664,0.03576642335766423,0.007013502133080465,0.02335766423357663,1.046077615424758e-17
KRG,0.01167883211678832,0.03710948905109489,0.007021723216632948,0.011678832116788315,5.23038807712379e-18
SLG,0.01751824817518248,0.03659854014598541,0.007161585765280412,0.017518248175182487,6.973850769498386e-18
ABCB,0.13430656934306567,0.035678832116788316,0.007522416701633911,0.13430656934306565,2.7895403077993544e-17
CNS,0.02627737226277372,0.035985401459854,0.008077312549647471,0.026277372262773723,3.486925384749193e-18
SBRA,0.02335766423357664,0.03797080291970802,0.007401757821925109,0.02335766423357663,1.046077615424758e-17
CNK,0.029197080291970802,0.03776642335766423,0.007050711575678209,0.029197080291970802,0.0
CDP,0.02627737226277372,0.0358978102189781,0.0066498544018867975,0.026277372262773723,3.486925384749193e-18
AKR,0.08905109489051094,0.0368029197080292,0.0075337834281827745,0.08905109489051095,1.3947701538996772e-17
UE,0.04525547445255474,0.03668613138686131,0.007044602593002996,0.04525547445255474,0.0
AAT,0.00875912408759124,0.0372992700729927,0.006813836911534092,0.008759124087591243,3.486925384749193e-18
PRM,0.02627737226277372,0.03743065693430656,0.006393797646971033,0.026277372262773723,3.486925384749193e-18
SASR,0.13284671532846715,0.0368905109489051,0.006200080046966288,0.13284671532846715,0.0
QCRH,0.11386861313868613,0.03613138686131387,0.006208823455910368,0.11386861313868614,1.3947701538996772e-17
FBMS,0.12992700729927006,0.036759124087591244,0.007167970455812708,0.12992700729927006,0.0
DTE,0.00583941605839416,0.0370948905109489,0.007885054713406859,0.005839416058394158,2.615194038561895e-18
CMS,0.014598540145985401,0.038058394160583944,0.007680818925327715,0.014598540145985401,0.0
EPRT,0.05401459854014598,0.03687591240875912,0.006520813317602358,0.054014598540145994,1.3947701538996772e-17
EFC,0.00291970802919708,0.03651094890510949,0.0077401192912570855,0.002919708029197079,1.3075970192809475e-18
RDW,0.00875912408759124,0.03770802919708029,0.007154969730222697,0.008759124087591243,3.486925384749193e-18
KEY,0.06277372262773723,0.03881751824817518,0.0071188949859269076,0.06277372262773721,1.3947701538996772e-17
MSTR,0.00437956204379562,0.03535766423357664,0.006942795845065424,0.004379562043795622,1.7434626923745965e-18
OWL,0.00291970802919708,0.0372992700729927,0.007624897739963094,0.002919708029197079,1.3075970192809475e-18
RJF,0.016058394160583942,0.03675912408759124,0.008119855758277542,0.01605839416058394,3.486925384749193e-18
MIR,0.00875912408759124,0.03798540145985401,0.007391527852318647,0.008759124087591243,3.486925384749193e-18
TGNA,0.00291970802919708,0.03813138686131387,0.007545161561732941,0.002919708029197079,1.3075970192809475e-18
HIG,0.00583941605839416,0.036262773722627734,0.006254921625186509,0.005839416058394158,2.615194038561895e-18
EHC,0.010218978102189781,0.03597080291970803,0.006171072627471021,0.010218978102189778,3.486925384749193e-18
HLNE,0.0072992700729927005,0.036598540145985396,0.006975816493909021,0.0072992700729927005,0.0
BKH,0.014598540145985401,0.036,0.0069385777134668,0.014598540145985401,0.0
MRVL,0.00291970802919708,0.03686131386861314,0.00758243069994432,0.002919708029197079,1.3075970192809475e-18
CRDO,0.00291970802919708,0.03527007299270073,0.007367432241117803,0.002919708029197079,1.3075970192809475e-18
IONQ,0.00583941605839416,0.03651094890510949,0.006954924199090638,0.005839416058394158,2.615194038561895e-18
GHC,0.020437956204379562,0.03671532846715328,0.007251558288129727,0.020437956204379555,6.973850769498386e-18
REGN,0.00145985401459854,0.03817518248175182,0.006305156709192645,0.0014598540145985394,6.537985096404737e-19
MYGN,0.00145985401459854,0.034992700729927,0.007334443015537002,0.0014598540145985394,6.537985096404737e-19
FCNCA,0.03065693430656934,0.03624817518248175,0.0077638900695166345,0.03065693430656935,1.046077615424758e-17
SSB,0.08029197080291971,0.03578102189781021,0.007560025772510894,0.08029197080291971,0.0
CBSH,0.08467153284671532,0.03624817518248175,0.007575841207720146,0.0846715328467153,1.3947701538996772e-17
PB,0.12992700729927006,0.03616058394160584,0.00744340476598224,0.12992700729927006,0.0
BOKF,0.12116788321167883,0.03681751824817518,0.007272915631603838,0.12116788321167889,5.579080615598709e-17
IDA,0.0364963503649635,0.036218978102189776,0.006661498181370158,0.0364963503649635,0.0
HOMB,0.11094890510948904,0.03671532846715329,0.009071514095023407,0.110948905109489,4.184310461699032e-17
CRVL,0.07737226277372262,0.03731386861313868,0.007811614210969208,0.07737226277372262,0.0
FULT,0.051094890510948905,0.03703649635036496,0.007701530956562313,0.0510948905109489,6.973850769498386e-18
EBC,0.1386861313868613,0.037474452554744526,0.007085432202394871,0.1386861313868613,0.0
FHB,0.07883211678832117,0.035810218978102194,0.007043991403340774,0.07883211678832117,0.0
CBU,0.12554744525547445,0.03694890510948905,0.007932959000141846,0.12554744525547443,2.7895403077993544e-17
FIBK,0.11970802919708029,0.03671532846715329,0.006766281344397989,0.11970802919708022,6.973850769498386e-17
INDB,0.0948905109489051,0.03635036496350364,0.006728394816230533,0.09489051094890513,2.7895403077993544e-17
PRK,0.05547445255474452,0.03654014598540145,0.006873852199730463,0.0554744525547445,2.092155230849516e-17
FFBC,0.12262773722627736,0.03613138686131387,0.005510828054942153,0.1226277372262774,4.184310461699032e-17
IBTX,0.12700729927007298,0.0357956204379562,0.0061987778902904385,0.127007299270073,2.7895403077993544e-17
PFS,0.07883211678832117,0.03770802919708029,0.007333268898802763,0.07883211678832117,0.0
LGND,0.040875912408759124,0.03613138686131387,0.0071288065614063785,0.04087591240875911,1.3947701538996772e-17
TRMK,0.08175182481751825,0.03677372262773722,0.007117685312982279,0.08175182481751822,2.7895403077993544e-17
EFSC,0.1386861313868613,0.036437956204379555,0.008392432559536778,0.1386861313868613,0.0
NIC,0.08467153284671532,0.036248175182481746,0.007175999578149837,0.0846715328467153,1.3947701538996772e-17
CHCO,0.07737226277372262,0.03763503649635036,0.007511706265344249,0.07737226277372262,0.0
GABC,0.07591240875912408,0.037459854014598545,0.006032421950003103,0.07591240875912408,0.0
BHLB,0.13430656934306567,0.03744525547445255,0.007298901413679201,0.13430656934306565,2.7895403077993544e-17
RBCAA,0.10510948905109488,0.03564963503649635,0.006794236810259067,0.10510948905109489,1.3947701538996772e-17
PFBC,0.04671532846715328,0.037167883211678826,0.0063529280468584285,0.04671532846715326,2.092155230849516e-17
OCFC,0.058394160583941604,0.03759124087591241,0.0076164232747272555,0.058394160583941604,0.0
PFC,0.07445255474452554,0.03681751824817518,0.007177574332843714,0.07445255474452554,0.0
AMAL,0.09927007299270073,0.037182481751824814,0.007497004681190216,0.09927007299270071,1.3947701538996772e-17
CTBI,0.1416058394160584,0.0371970802919708,0.006329368049359954,0.14160583941605842,2.7895403077993544e-17
HFWA,0.12262773722627736,0.035722627737226266,0.006447225300848475,0.1226277372262774,4.184310461699032e-17
PEG,0.014598540145985401,0.03773722627737226,0.007209878043055639,0.014598540145985401,0.0
LII,0.010218978102189781,0.03756204379562044,0.008226461498939566,0.010218978102189778,3.486925384749193e-18
DLTR,0.016058394160583942,0.03656934306569343,0.00729004799720283,0.01605839416058394,3.486925384749193e-18
CHRW,0.02627737226277372,0.0357956204379562,0.00736673094824666,0.026277372262773723,3.486925384749193e-18
CAVA,0.00291970802919708,0.035109489051094886,0.007209878043055639,0.002919708029197079,1.3075970192809475e-18
BDC,0.00875912408759124,0.037007299270072985,0.007227770436719079,0.008759124087591243,3.486925384749193e-18
ADMA,0.01751824817518248,0.036978102189781016,0.008744501052803024,0.017518248175182487,6.973850769498386e-18
CORZ,0.00583941605839416,0.037883211678832115,0.006994676999595559,0.005839416058394158,2.615194038561895e-18
EIG,0.014598540145985401,0.034978102189781014,0.006980952706595036,0.014598540145985401,0.0
MTZ,0.01897810218978102,0.03687591240875912,0.007041439113404975,0.01897810218978102,0.0
COTY,0.010218978102189781,0.035927007299270064,0.006821793721218617,0.010218978102189778,3.486925384749193e-18
MDU,0.02627737226277372,0.0371970802919708,0.008324336376492974,0.026277372262773723,3.486925384749193e-18
WGS,0.024817518248175182,0.036978102189781016,0.007082393344040214,0.02481751824817518,3.486925384749193e-18
PYPL,0.00145985401459854,0.03683211678832117,0.0071963697270085,0.0014598540145985394,6.537985096404737e-19
GD,0.00145985401459854,0.037503649635036496,0.0071508767560323335,0.0014598540145985394,6.537985096404737e-19
PAY,0.00145985401459854,0.037751824817518244,0.00689750300380031,0.0014598540145985394,6.537985096404737e-19
CRK,0.0072992700729927005,0.03594160583941606,0.007273507584888688,0.0072992700729927005,0.0
UTI,0.0072992700729927005,0.036744525547445256,0.007719399249363497,0.0072992700729927005,0.0
LQDT,0.00583941605839416,0.03646715328467153,0.007066950994129828,0.005839416058394158,2.615194038561895e-18
CLOV,0.00291970802919708,0.03744525547445255,0.006352775561743398,0.002919708029197079,1.3075970192809475e-18
IESC,0.00583941605839416,0.03646715328467153,0.007091278338470801,0.005839416058394158,2.615194038561895e-18
ATMU,0.00583941605839416,0.03610218978102189,0.007160383304506499,0.005839416058394158,2.615194038561895e-18
USLM,0.014598540145985401,0.03744525547445255,0.006889243051140116,0.014598540145985401,0.0
UCB,0.058394160583941604,0.0363941605839416,0.007596272698685849,0.058394160583941604,0.0
WSFS,0.0437956204379562,0.03534306569343065,0.006539521225465234,0.043795620437956206,6.973850769498386e-18
GEO,0.00291970802919708,0.0363941605839416,0.007158579234627355,0.002919708029197079,1.3075970192809475e-18
WRBY,0.0072992700729927005,0.03773722627737226,0.006775819159085896,0.0072992700729927005,0.0
LNG,0.020437956204379562,0.03683211678832117,0.007359056194540425,0.020437956204379555,6.973850769498386e-18
IRM,0.01751824817518248,0.03713868613138686,0.007915640792261935,0.017518248175182487,6.973850769498386e-18
MTG,0.01313868613138686,0.03795620437956205,0.008116196337847726,0.013138686131386862,1.7434626923745965e-18
AMRX,0.00583941605839416,0.03567883211678832,0.007052741640199011,0.005839416058394158,2.615194038561895e-18
ICUI,0.01313868613138686,0.036627737226277365,0.006669249407277231,0.013138686131386862,1.7434626923745965e-18
HIW,0.016058394160583942,0.03670072992700729,0.006558339888596183,0.01605839416058394,3.486925384749193e-18
HWKN,0.00875912408759124,0.037124087591240876,0.007678015716879156,0.008759124087591243,3.486925384749193e-18
HROW,0.01167883211678832,0.03843795620437956,0.007250608272506082,0.011678832116788315,5.23038807712379e-18
MET,0.00145985401459854,0.037226277372262764,0.007448160737052467,0.0014598540145985394,6.537985096404737e-19
OUT,0.00145985401459854,0.036058394160583936,0.006195373628638153,0.0014598540145985394,6.537985096404737e-19
AYI,0.00145985401459854,0.03702189781021897,0.006895942334439853,0.0014598540145985394,6.537985096404737e-19
IDT,0.00145985401459854,0.03684671532846715,0.007380277467249456,0.0014598540145985394,6.537985096404737e-19
DLR,0.00291970802919708,0.03740145985401459,0.007631684640434197,0.002919708029197079,1.3075970192809475e-18
ALL,0.00145985401459854,0.03740145985401459,0.007385117816158272,0.0014598540145985394,6.537985096404737e-19
KNF,0.00145985401459854,0.03656934306569343,0.007728652152928754,0.0014598540145985394,6.537985096404737e-19
GATX,0.0072992700729927005,0.03721167883211679,0.00697964202057163,0.0072992700729927005,0.0
NEM,0.00145985401459854,0.03620437956204379,0.006479017259843755,0.0014598540145985394,6.537985096404737e-19
CPRX,0.00875912408759124,0.03705109489051094,0.007145109512189637,0.008759124087591243,3.486925384749193e-18
SRE,0.00145985401459854,0.03783941605839416,0.006651747903001529,0.0014598540145985394,6.537985096404737e-19
SNDR,0.01897810218978102,0.03608759124087591,0.006875809248599942,0.01897810218978102,0.0
OXY,0.0072992700729927005,0.03740145985401459,0.0067739285601261835,0.0072992700729927005,0.0
DVN,0.00437956204379562,0.03728467153284671,0.006644429854481084,0.004379562043795622,1.7434626923745965e-18
APA,0.00145985401459854,0.036014598540145985,0.007097574624817307,0.0014598540145985394,6.537985096404737e-19
CHRD,0.010218978102189781,0.036802919708029194,0.006529638260518194,0.010218978102189778,3.486925384749193e-18
MUR,0.00583941605839416,0.037737226277372256,0.0076079393698109754,0.005839416058394158,2.615194038561895e-18
CIVI,0.00291970802919708,0.03738686131386861,0.00717851901984184,0.002919708029197079,1.3075970192809475e-18
BROS,0.00145985401459854,0.03702189781021897,0.007120180038246408,0.0014598540145985394,6.537985096404737e-19
ALHC,0.00291970802919708,0.03748905109489051,0.007623500102148284,0.002919708029197079,1.3075970192809475e-18
RBLX,0.00291970802919708,0.03705109489051095,0.0073676075539053955,0.002919708029197079,1.3075970192809475e-18
GDYN,0.01167883211678832,0.03652554744525547,0.0072384995137176125,0.011678832116788315,5.23038807712379e-18
JXN,0.00437956204379562,0.03728467153284672,0.007767673895192415,0.004379562043795622,1.7434626923745965e-18
PGNY,0.00145985401459854,0.035503649635036494,0.007431899810984169,0.0014598540145985394,6.537985096404737e-19
DOCU,0.01313868613138686,0.03654014598540146,0.006104204499932214,0.013138686131386862,1.7434626923745965e-18
UPST,0.010218978102189781,0.03633576642335766,0.006758386588104895,0.010218978102189778,3.486925384749193e-18
TILE,0.01313868613138686,0.03735766423357664,0.007036775356288567,0.013138686131386862,1.7434626923745965e-18
DAL,0.00291970802919708,0.03741605839416058,0.007156774709980783,0.002919708029197079,1.3075970192809475e-18
PWR,0.00583941605839416,0.03721167883211679,0.006676991634900968,0.005839416058394158,2.615194038561895e-18
VRT,0.00145985401459854,0.03633576642335766,0.007253101798124583,0.0014598540145985394,6.537985096404737e-19
EME,0.00583941605839416,0.03715328467153284,0.008146310969724187,0.005839416058394158,2.615194038561895e-18
FIX,0.00583941605839416,0.03684671532846715,0.006987733504132834,0.005839416058394158,2.615194038561895e-18
STRL,0.00437956204379562,0.03762043795620437,0.007148347571805605,0.004379562043795622,1.7434626923745965e-18
IDYA,0.0072992700729927005,0.03559124087591241,0.0065048155154684845,0.0072992700729927005,0.0
K,0.00875912408759124,0.03527007299270073,0.007572046810111966,0.008759124087591243,3.486925384749193e-18
RYAN,0.00291970802919708,0.03636496350364962,0.007674762712371609,0.002919708029197079,1.3075970192809475e-18
EXR,0.00145985401459854,0.03633576642335766,0.0066750569198711735,0.0014598540145985394,6.537985096404737e-19
NSA,0.00291970802919708,0.037912408759124085,0.006530165729568257,0.002919708029197079,1.3075970192809475e-18
NCLH,0.00145985401459854,0.03757664233576642,0.007378818908611019,0.0014598540145985394,6.537985096404737e-19
HEI,0.00145985401459854,0.03706569343065694,0.006815479553545707,0.0014598540145985394,6.537985096404737e-19
UDR,0.01751824817518248,0.03764963503649635,0.00781705496083394,0.017518248175182487,6.973850769498386e-18
UTHR,0.01167883211678832,0.037182481751824814,0.00732563255310231,0.011678832116788315,5.23038807712379e-18
SNA,0.00875912408759124,0.03602919708029197,0.007941597165293586,0.008759124087591243,3.486925384749193e-18
BRBR,0.0072992700729927005,0.03652554744525547,0.007253354071409691,0.0072992700729927005,0.0
GBX,0.00145985401459854,0.0374014598540146,0.0066940090948523654,0.0014598540145985394,6.537985096404737e-19
NUE,0.00145985401459854,0.0369051094890511,0.007391819085523212,0.0014598540145985394,6.537985096404737e-19
CLF,0.00291970802919708,0.038262773722627735,0.007467774126009205,0.002919708029197079,1.3075970192809475e-18
MCHP,0.00291970802919708,0.0358978102189781,0.00680346649052445,0.002919708029197079,1.3075970192809475e-18
ASH,0.00437956204379562,0.03734306569343065,0.008063455364582636,0.004379562043795622,1.7434626923745965e-18
EPAC,0.00875912408759124,0.037313868613138686,0.007197760579846547,0.008759124087591243,3.486925384749193e-18
EBAY,0.00145985401459854,0.037576642335766415,0.00784543695187679,0.0014598540145985394,6.537985096404737e-19
VMI,0.010218978102189781,0.036029197080291966,0.008017136518521647,0.010218978102189778,3.486925384749193e-18
TW,0.00583941605839416,0.038000000000000006,0.007325632553102311,0.005839416058394158,2.615194038561895e-18
NXRT,0.010218978102189781,0.035824817518248175,0.006728138857208256,0.010218978102189778,3.486925384749193e-18
NJR,0.00875912408759124,0.03668613138686131,0.006973964679267862,0.008759124087591243,3.486925384749193e-18
OGS,0.01313868613138686,0.037313868613138686,0.00727214602029689,0.013138686131386862,1.7434626923745965e-18
MGEE,0.00145985401459854,0.036072992700729924,0.0063525044680568165,0.0014598540145985394,6.537985096404737e-19
FCF,0.06277372262773723,0.037167883211678826,0.0077315622966303305,0.06277372262773721,1.3947701538996772e-17
FMBH,0.03941605839416058,0.034978102189781014,0.006793412970662961,0.03941605839416058,0.0
EQT,0.00145985401459854,0.03633576642335767,0.007115265350120146,0.0014598540145985394,6.537985096404737e-19
EXE,0.00145985401459854,0.03721167883211678,0.007770652534260554,0.0014598540145985394,6.537985096404737e-19
AUR,0.00145985401459854,0.03727007299270073,0.007748347341683655,0.0014598540145985394,6.537985096404737e-19
WOLF,0.00291970802919708,0.03484671532846715,0.007517650437337279,0.002919708029197079,1.3075970192809475e-18
SR,0.010218978102189781,0.037343065693430655,0.007680608720182614,0.010218978102189778,3.486925384749193e-18
CTRE,0.010218978102189781,0.03689051094890511,0.007763335507920108,0.010218978102189778,3.486925384749193e-18
BWIN,0.00583941605839416,0.03735766423357664,0.007507449354107816,0.005839416058394158,2.615194038561895e-18
PTGX,0.00875912408759124,0.037722627737226275,0.0069246023436864085,0.008759124087591243,3.486925384749193e-18
PDM,0.014598540145985401,0.037182481751824814,0.006876983210592301,0.014598540145985401,0.0
DOV,0.00145985401459854,0.03562043795620438,0.007713666363681344,0.0014598540145985394,6.537985096404737e-19
CR,0.00437956204379562,0.03646715328467153,0.007229572128764115,0.004379562043795622,1.7434626923745965e-18
DOW,0.00437956204379562,0.03576642335766423,0.006873993125863279,0.004379562043795622,1.7434626923745965e-18
LYB,0.00145985401459854,0.036598540145985396,0.006957276167187751,0.0014598540145985394,6.537985096404737e-19
WLK,0.00145985401459854,0.035868613138686126,0.007638662784691847,0.0014598540145985394,6.537985096404737e-19
CE,0.00875912408759124,0.0368029197080292,0.007242409215161304,0.008759124087591243,3.486925384749193e-18
LEA,0.00583941605839416,0.03694890510948905,0.006924524623958786,0.005839416058394158,2.615194038561895e-18
CVI,0.00291970802919708,0.03668613138686131,0.006767172109216405,0.002919708029197079,1.3075970192809475e-18
KSS,0.00145985401459854,0.03705109489051094,0.006742074457272212,0.0014598540145985394,6.537985096404737e-19
RCKT,0.010218978102189781,0.036934306569343066,0.00685517741595658,0.010218978102189778,3.486925384749193e-18
ASB,0.014598540145985401,0.03672992700729927,0.006680939938432924,0.014598540145985401,0.0
CVBF,0.020437956204379562,0.03652554744525546,0.007274099490001432,0.020437956204379555,6.973850769498386e-18
ATSG,0.0218978102189781,0.036248175182481746,0.007312691340193727,0.021897810218978103,3.486925384749193e-18
HAL,0.00437956204379562,0.036948905109489054,0.006915191915104332,0.004379562043795622,1.7434626923745965e-18
PBF,0.00437956204379562,0.03654014598540146,0.00762229990561035,0.004379562043795622,1.7434626923745965e-18
ATKR,0.00437956204379562,0.037153284671532845,0.007351798019337288,0.004379562043795622,1.7434626923745965e-18
ZM,0.00145985401459854,0.036,0.0065655571680867855,0.0014598540145985394,6.537985096404737e-19
PTON,0.00875912408759124,0.037693430656934306,0.007948370938335215,0.008759124087591243,3.486925384749193e-18
DX,0.00145985401459854,0.03741605839416058,0.007823551350644229,0.0014598540145985394,6.537985096404737e-19
CHH,0.00437956204379562,0.036627737226277365,0.007191102987814401,0.004379562043795622,1.7434626923745965e-18
NRG,0.00145985401459854,0.036350364963503655,0.007562886946539209,0.0014598540145985394,6.537985096404737e-19
AM,0.00145985401459854,0.03646715328467153,0.006541775741998899,0.0014598540145985394,6.537985096404737e-19
NVR,0.00145985401459854,0.03756204379562044,0.007741120467238613,0.0014598540145985394,6.537985096404737e-19
MHO,0.00145985401459854,0.036598540145985396,0.007286739964118962,0.0014598540145985394,6.537985096404737e-19
BIIB,0.00145985401459854,0.03672992700729927,0.006282394181954717,0.0014598540145985394,6.537985096404737e-19
BFH,0.0072992700729927005,0.036364963503649636,0.00717311913264925,0.0072992700729927005,0.0
Z,0.00437956204379562,0.037226277372262764,0.007647802260584774,0.004379562043795622,1.7434626923745965e-18
FOUR,0.00145985401459854,0.03661313868613139,0.007361469122179539,0.0014598540145985394,6.537985096404737e-19
TWLO,0.0072992700729927005,0.03786861313868613,0.007437517031218345,0.0072992700729927005,0.0
PL,0.00291970802919708,0.03740145985401459,0.00808105617576121,0.002919708029197079,1.3075970192809475e-18
L,0.00145985401459854,0.03675912408759124,0.007221826135121731,0.0014598540145985394,6.537985096404737e-19
TRU,0.00583941605839416,0.03756204379562044,0.0069498461875388915,0.005839416058394158,2.615194038561895e-18
FNF,0.014598540145985401,0.03724087591240875,0.00682999341243704,0.014598540145985401,0.0
BXP,0.00437956204379562,0.03667153284671533,0.0067723394133917016,0.004379562043795622,1.7434626923745965e-18
NMRK,0.00875912408759124,0.03661313868613139,0.006570342440798517,0.008759124087591243,3.486925384749193e-18
WBS,0.0072992700729927005,0.03788321167883211,0.0069452604046360885,0.0072992700729927005,0.0
FAF,0.00145985401459854,0.03648175182481752,0.008671425602414726,0.0014598540145985394,6.537985096404737e-19
GTY,0.03065693430656934,0.038642335766423355,0.007381254540294949,0.03065693430656935,1.046077615424758e-17
ALK,0.00291970802919708,0.03620437956204379,0.0074206526143051395,0.002919708029197079,1.3075970192809475e-18
AZPN,0.00145985401459854,0.036992700729927004,0.007176494538288622,0.0014598540145985394,6.537985096404737e-19
DG,0.00291970802919708,0.03585401459854014,0.0067437984219220325,0.002919708029197079,1.3075970192809475e-18
FYBR,0.00583941605839416,0.037722627737226275,0.007431436345559442,0.005839416058394158,2.615194038561895e-18
ZBRA,0.00291970802919708,0.03821897810218978,0.008021163193649473,0.002919708029197079,1.3075970192809475e-18
LINE,0.01167883211678832,0.037868613138686134,0.00740851668280312,0.011678832116788315,5.23038807712379e-18
U,0.00145985401459854,0.037343065693430655,0.006502829574982115,0.0014598540145985394,6.537985096404737e-19
SRRK,0.00145985401459854,0.03745985401459853,0.0069043657580184934,0.0014598540145985394,6.537985096404737e-19
PZZA,0.00145985401459854,0.03754744525547445,0.007247712925929136,0.0014598540145985394,6.537985096404737e-19
SVV,0.00291970802919708,0.03586861313868613,0.006863823367165435,0.002919708029197079,1.3075970192809475e-18
CBRL,0.00145985401459854,0.03576642335766423,0.006019132300171767,0.0014598540145985394,6.537985096404737e-19
CASY,0.00291970802919708,0.03703649635036496,0.007523375314847423,0.002919708029197079,1.3075970192809475e-18
