Ticker,Eigenvector_Centrality,ER_eigen_Mean,ER_eigen_Std,DP_Eigen_Mean,DP_Eigen_Std
ROAD,0.01249287174650953,0.03763208500603251,0.007872564555535826,0.021662976265020017,0.0022954479852931183
KTB,0.005382450930663704,0.037608715634655225,0.007687506312589768,0.005204886508567888,0.0010997445036805874
PLXS,0.04026715861539155,0.037591948227866254,0.007772831560760173,0.03669238681968929,0.0028777799506580527
GVA,0.08606425142486103,0.03730001817269863,0.0077282375311657795,0.09020881450442084,0.003974185417809296
FBK,0.12379287068581929,0.03731316964230764,0.00756338323512447,0.10291816216977195,0.004004199672341442
WWW,0.00844948786955579,0.03729582424820731,0.007909148453512482,0.012514793535156608,0.001773085903567597
USB,0.029653502563604352,0.03739269857667723,0.007946328772927641,0.026825990249072923,0.0025198231373304344
EWBC,0.05394586671889737,0.0379820146837763,0.007420351892368102,0.05092552249031317,0.003368062272395085
BANF,0.11551738498181506,0.03757424742942538,0.007968785773420166,0.09465521724838613,0.004093410802795074
CATY,0.05525382765178205,0.03717632351553961,0.007708225189605247,0.049337838130100196,0.003331965238447058
FHI,0.0007179903206434518,0.03733539967978219,0.007721343104800476,0.0010272729292795718,0.0005069843090745405
LC,0.005997543090808045,0.03730559459539772,0.007653088703495356,0.007306705674940281,0.0013573982424801485
FMCCT,0.0002514658730784397,0.03755107107744478,0.007622904476841269,0.009442079299622127,0.0014895018957299126
AXON,0.012525977473814402,0.0375144625056593,0.007512585363900946,0.030906086791397204,0.0026104640980634253
SOFI,0.000863942758517179,0.037422868982743274,0.007800167471344453,0.016606425629544445,0.0020350895988972247
SEIC,0.00168093684331102,0.03736520909539397,0.008035685692597213,0.02271795255011765,0.0023443828509092145
DAVE,0.00019499928973716024,0.037456018084936246,0.007680606699910084,0.006269872821914754,0.0012056738581607389
LMT,0.00024014996488325353,0.037417217345740376,0.007867604842977842,0.0010634852448595446,0.0004947136517144704
SO,0.00020982712142396582,0.037604157587759264,0.007769945657282814,0.012433190855969263,0.0018001281638818048
AFL,0.002635829015896368,0.03742506702862074,0.007701386017442267,0.031630066977295396,0.002594605860660136
AEP,1.7797941285923523e-05,0.037372739879853976,0.007817659456251388,0.0032124231608915595,0.0009193720667234779
D,2.7947660823599378e-05,0.037453143795035414,0.0077757900011465545,0.003161401295716973,0.0008796381795000015
AVB,0.002745653321246265,0.03716984899147596,0.007674807594620541,0.028725414859836616,0.002586739527602024
VTR,0.0020731049964473917,0.03718527266716608,0.00767166570978113,0.025628243959044734,0.0025081839656412074
EQR,0.00037524343724952027,0.03721575972122265,0.007600690251656635,0.014477863305464795,0.0019134410806185742
ESS,0.00023162552903815257,0.03720878786821481,0.007637353543286965,0.010435513345780703,0.0015804646606892377
DOC,3.4348235837135353e-06,0.03765078450146271,0.0077764857023564435,0.004224380774520039,0.0010091469828965138
CPT,0.0003519595370939746,0.03748291270126578,0.0076888278581156945,0.014589043494181182,0.0019208558363297999
PNW,0.0048247407077553935,0.037434966701839184,0.007810104821442455,0.02959766389745307,0.002593345849396351
NFE,0.0006413973763444844,0.03699985365730987,0.0075910117704337775,0.013485747123448355,0.001812560534331686
CVLT,0.01911493760641034,0.036993703034693466,0.007707052944652591,0.02466141638756656,0.002439245931094917
MO,0.01585131994580635,0.03762977738202382,0.0077961419711245076,0.02870202719331702,0.0025371882372582635
IP,0.008229431078509982,0.037437782410227355,0.007555960983090328,0.01459640322468059,0.0019755589868993514
TYL,0.008378533380083692,0.03742521076865517,0.00765943916737296,0.023708175821839098,0.0023697281309688653
EL,0.0009888603977601966,0.03753658004856458,0.007417211341946902,0.006315556099847336,0.0012802329330342083
MAA,0.0017696639521408368,0.037320635831360825,0.007931769325592718,0.0207512939948464,0.0021549819482626926
PPC,0.0011763649533318543,0.037163489760612435,0.00751922122065094,0.004217032058105619,0.001009514763210913
ACIW,0.07334533899514653,0.03725451490007058,0.007745689869930989,0.08027151959068808,0.003788778750199775
IRT,0.0004526090893312232,0.037395765757557174,0.007722541421877065,0.010474649198286279,0.0015865820169187854
CPK,0.041449189831653584,0.037136226003869025,0.00773941109368539,0.04037681771795221,0.0030468356471082263
BKU,0.0788847411399349,0.03755010361756288,0.007617114061429254,0.0677219035131435,0.0038209545729946306
NBTB,0.039596542458574475,0.03740720617639859,0.008077434014789912,0.03869029438947025,0.0029521835319191903
LMAT,0.005510749218541172,0.037208706735046504,0.007931895673201812,0.011526668679724869,0.001702223067295337
BY,0.06604322130604837,0.037328408615886745,0.008119470653870179,0.0594538737457748,0.003631426556530129
UVSP,0.10381145106072628,0.03756365192710297,0.008029604224374967,0.09298076174452123,0.004089709117986915
CTAS,0.0012664080174420909,0.03731687863739615,0.007719911558250182,0.01139280975279796,0.001611048383096332
FICO,0.014940870865866235,0.03774178018231898,0.008086122377636723,0.023826120738734254,0.002301778626228381
FITB,0.08155056405191416,0.037346632551648815,0.007694098201295938,0.07128588744103367,0.0038011409732653816
CINF,0.030218030036118206,0.03737660517398533,0.007648933298439886,0.03080319831229539,0.002628117855624771
KIM,0.009234263955085704,0.037344320060947296,0.007408650381360364,0.0207292608053949,0.0021974592341950597
FTAI,0.0009125273855407596,0.037025240584762684,0.007450190788341402,0.0020940732178687895,0.000720267589322101
OHI,0.0027928846660728863,0.03719389324151064,0.007528386888087402,0.029873470391348026,0.002664624137278007
VNOM,0.005999809096432727,0.03776253333342465,0.007559412693733786,0.00842974262854407,0.0013677274184467037
ARMK,0.003465436647467502,0.03722363315458921,0.00778874575589143,0.005246906434394999,0.0011470908933875939
WAL,0.08934059179335475,0.03743057508649645,0.007905715874502723,0.07660752469403755,0.0037965483757750854
MLI,0.05667209665491369,0.03716998917651814,0.007927461054114937,0.04256261887896022,0.003151440679928251
BRX,0.020514145808760705,0.03803147066387493,0.008007851795141768,0.03370636091719401,0.0027747940117708635
INGR,0.0028918868292428243,0.03713141926678015,0.007685793410761633,0.007367644175004301,0.001370941457739047
CSWI,0.009108105532725286,0.03729673716834691,0.007463371948793216,0.016618509805411803,0.0020582312492459696
KRG,0.002358919958265402,0.037245408702496666,0.007785498511589195,0.008487419052931648,0.001498895316535615
SLG,0.0021969014370342523,0.03765706393853248,0.007920675076852448,0.012477675405865753,0.001768402904142115
ABCB,0.09840663605583676,0.03736121342154198,0.007964577330884084,0.08783720124290768,0.0039558443597350725
CNS,0.006765936485766668,0.036974787729006406,0.007560286151624326,0.01868404219421263,0.0020596485233575442
SBRA,0.002307932616925895,0.03792082765763995,0.00765494255853119,0.016621706525772637,0.0020189777911029322
CNK,0.015728710156445783,0.037316733988675126,0.007724198528743738,0.02074518362238826,0.002224573176906957
CDP,0.005539455796429568,0.037245829870109305,0.007445121985915631,0.018651957747022677,0.0020854056947368724
AKR,0.05471833643818264,0.03715226664269112,0.00773520708548198,0.06035824942332373,0.0035248693396340127
UE,0.018317051369082474,0.03766976591875198,0.007883982686162206,0.03181657809743604,0.0027904564700457707
AAT,0.0021384425216596243,0.037105129701382356,0.007814772935070753,0.00626861371128582,0.0012618775130304287
PRM,0.00532577998417174,0.03761241081905731,0.007434626477009263,0.018523369352055775,0.0021257404419402904
SASR,0.09542252222819154,0.03707678192754381,0.007733477386244678,0.08703213154401238,0.004023863204810172
QCRH,0.07993546632436471,0.03748208905843678,0.007643823856926482,0.0757299660005718,0.00401182918822685
FBMS,0.1072979093599791,0.03765684081809685,0.007822443535320295,0.08534623512389146,0.004081157981170628
DTE,0.00031873456985431016,0.037454047310585825,0.007599251179144799,0.004174453419160056,0.0010326464859155048
CMS,0.001026977121370249,0.03739167761865895,0.007557047957278144,0.01047639234460412,0.0015677489665839105
EPRT,0.005054084983970586,0.0369274732336851,0.007879652664190318,0.037632690616883124,0.002971572648941513
EFC,4.069237104142879e-05,0.03758894907773464,0.007718270623427611,0.002070735726380743,0.0007562150238086226
RDW,0.0005881329165995401,0.03805561337298035,0.008020364001061427,0.006284277632164368,0.0012343176542628782
KEY,0.05305257885050499,0.03758173630914877,0.00789999079722616,0.043331457840547476,0.0031081857291230487
MSTR,0.00021222471064627585,0.03738640193660338,0.007905726517596086,0.003120309531428752,0.00086984089837116
OWL,0.0004266611770941723,0.037131213403900895,0.007704069856745468,0.0021080883350809965,0.0007232716905978556
RJF,0.0006648981642849603,0.03740227598405924,0.007455762714898038,0.011472831801928792,0.0017032014092271935
MIR,0.0002781245193119062,0.03729428807323352,0.007649532640286781,0.006346638118548105,0.0012667438491802067
TGNA,0.0006035355325298746,0.037208523380125,0.007897226388237168,0.002149590418678953,0.0007354855311002044
HIG,6.656930115428501e-05,0.03747697505311717,0.0078106130571827335,0.004188123911194553,0.0010453220788819884
EHC,0.0012860784414039752,0.03720778287942935,0.007654466141635261,0.0073558013478416395,0.0013656306567761784
HLNE,0.0007222127208689253,0.037424459610615975,0.007799638010245951,0.005236476128696499,0.0011562981163802464
BKH,0.0027089570333757914,0.037121172580554494,0.007768032075902438,0.010453984400682806,0.0015435588716763656
MRVL,2.013198570329437e-06,0.037650560414074115,0.007647649473897234,0.0020704753443965417,0.0007416315514333586
CRDO,6.222304849176787e-05,0.037206458202992745,0.007403758595661477,0.0020847341306503456,0.0007204230472850136
IONQ,7.821186953221392e-05,0.03736260691964723,0.007719815081879744,0.0042031903295167315,0.0009672312543369327
GHC,0.008083976296838775,0.03720022931570414,0.00785705643340407,0.014529117718431536,0.0018411621302050654
REGN,7.398936525982382e-33,0.03728514880966006,0.007805767691819081,0.001045310427206561,0.0005208323103510938
MYGN,7.398936525982382e-33,0.03728789366068691,0.007387706876031754,0.0010676947682996916,0.0005021963356360815
FCNCA,0.02825949513940531,0.03769990964634953,0.0077652216168540115,0.02176078595670528,0.0022640013855260393
SSB,0.062440418680479996,0.037365558460471564,0.007941582168423746,0.05492585617359276,0.0035269350661300543
CBSH,0.07087206935463002,0.03775601738472588,0.007660459640861394,0.05769387409711686,0.0036054229305021485
PB,0.10507988896168734,0.03727167571444461,0.0075698930466554445,0.08543270709524599,0.004087435226703894
BOKF,0.09846878686198575,0.0368636919736771,0.007330764891912735,0.08005728762382615,0.003908441916471984
IDA,0.03086891745569584,0.0377401329046033,0.0076782703010359376,0.025746471043690163,0.0024467614772788315
HOMB,0.09157066172429097,0.037081929338862105,0.007820368148137342,0.07398508312198807,0.003921449701422296
CRVL,0.07443970507360882,0.03731416940414576,0.007822163667250817,0.05303253340984109,0.0032971867688109478
FULT,0.04145843639683957,0.037581551946176774,0.00752044978627181,0.035659499547007555,0.0028040016268991975
EBC,0.11342022387583166,0.0375824940989093,0.007717930277760067,0.09021373445218026,0.004123308176991514
FHB,0.06389933574975973,0.03715819837354393,0.007432353121424698,0.05410194658972115,0.0034166127353479816
CBU,0.09911944501430117,0.03797515349723371,0.007800135093967073,0.08303714859909588,0.003837873059138549
FIBK,0.09770382703819513,0.036802541974204586,0.007591999130867004,0.07947851785250792,0.0038719083388808603
INDB,0.07918571065148472,0.037468599560671285,0.007987191777769182,0.06420914435344327,0.0036608012904645387
PRK,0.038452581413956466,0.03771975162866666,0.00798183110214349,0.03834018177460302,0.003055455894412813
FFBC,0.0928106148234354,0.03724534229602442,0.007583399299653831,0.0807962577348986,0.0038346741568983816
IBTX,0.08480357197490745,0.03752640638525418,0.007801361608902502,0.08359504738837978,0.004062688753082528
PFS,0.05698217531274183,0.037309155012062556,0.007721570554227322,0.05394417701110353,0.0033189391556535494
LGND,0.037924322930258623,0.03704042319750191,0.007667604196878088,0.028608072691299696,0.00254599348435096
TRMK,0.07086532575392229,0.03779079259353918,0.007779766278706277,0.05592052404565664,0.0034822177591776844
EFSC,0.11154745748122723,0.03757570058277086,0.007629744887693503,0.09040106360833831,0.0041714701752647056
NIC,0.07121827987640596,0.037053883024779424,0.007513965039840116,0.05776628904258476,0.003531266125220655
CHCO,0.056763737244401806,0.0372453758574493,0.00769555740744764,0.053154088684233776,0.0032722628995374508
GABC,0.056088010001570696,0.03730313913669098,0.007793310030873848,0.0520668361647125,0.0034397859503410436
BHLB,0.10250598356611397,0.03770262624874214,0.007884129268961301,0.08785294589938021,0.004032372280337335
RBCAA,0.08132290966640458,0.03728349997069016,0.007837988723697177,0.07050277648955913,0.0038624276054569765
PFBC,0.03433165154231876,0.03708682083447438,0.00769077874643923,0.03272225702007023,0.0028147142092513097
OCFC,0.0473925240294791,0.03729808807934869,0.007758046410542313,0.04064443417794489,0.003021861516508143
PFC,0.06141622272198688,0.03718522047504446,0.007728382396128908,0.05106945080236786,0.003320173833376729
AMAL,0.08688864761153328,0.03741480591626672,0.00753191871388067,0.06702693345296777,0.0037060296739408545
CTBI,0.1125770520164857,0.037324873375381054,0.007654354977950979,0.09220941455392884,0.003944871105497098
HFWA,0.10012298888576278,0.03714458086358873,0.007695019852983245,0.08114008966069365,0.0037919546462244175
PEG,0.0009598342143219697,0.03748104822329976,0.007908317137644104,0.010404540792156915,0.0015883128729370626
LII,0.006174095283018252,0.03749313395301654,0.007522034270790006,0.0072498896928784315,0.00135289857226019
DLTR,0.0015518804580639623,0.03727691465622845,0.007930390133452698,0.011406153620236758,0.0016296562497880747
CHRW,0.002695407107464478,0.037406947951461086,0.00739378124388617,0.018576848502781476,0.002140549156761634
CAVA,0.001027567259424485,0.03696803955890735,0.00793543932305575,0.0020878068828408627,0.0006871908232630434
BDC,0.002834249906765535,0.037171512822806875,0.007690448735772669,0.006218344273791248,0.00121445990036913
ADMA,0.0020863684702927196,0.03764562459240088,0.007247366223466723,0.012539941013126374,0.0017414470861109276
CORZ,0.001330148288962424,0.037151435914482174,0.007688842999884964,0.004299448693614374,0.0009895683766955056
EIG,0.010074905700992143,0.03738805364172389,0.007599812600989624,0.010479613638196458,0.0015758799425043286
MTZ,0.006260829033550009,0.037525878720128074,0.007476227964021327,0.013612882552563078,0.001805337472257727
COTY,0.0034362959893572196,0.03704019401265849,0.007850974067507156,0.007345747172831893,0.0013518501683785367
MDU,0.011432484446433773,0.03770087510141553,0.0075960000623517335,0.01851189683378084,0.002070241403470844
WGS,0.0133335258344476,0.03708921442273606,0.00790638767370906,0.017618651739603544,0.0020937131346249805
PYPL,5.072271110580676e-05,0.03765930468716943,0.007647735386241744,0.001023542629705842,0.0005173406271913124
GD,8.457199034720611e-08,0.03748201207337328,0.007701514891743324,0.001081501498043656,0.0005030290130055974
PAY,3.042037795441626e-06,0.037251537996273544,0.007783829976934332,0.001055950419595191,0.0005021653185487405
CRK,0.0003208888180474486,0.037364670059884295,0.0076872235322181,0.005194515715140647,0.001137436180557249
UTI,0.00021556790293617023,0.03713589851285676,0.007630288274278127,0.005248094021683404,0.0010995691116320904
LQDT,0.0001822620897733371,0.03755883217063573,0.007542002827404965,0.004227960733460128,0.0010023109479187042
CLOV,0.0016528291829063292,0.03788634781516319,0.007743587062562358,0.0020852911182814514,0.0007399552744275657
IESC,0.0021834903462900576,0.037444991252716504,0.007923493889385487,0.004217147216250867,0.001010311996463547
ATMU,0.0029465442039823364,0.03746648119849766,0.00753300706681113,0.004192925148526058,0.001008927065776044
USLM,0.006827886390071647,0.036679127475811396,0.007805430118850254,0.010389807676017725,0.0016030756782297842
UCB,0.0489799233520517,0.0374079747399051,0.00757148098562931,0.04037750130181365,0.0031013648159691483
WSFS,0.02876306245295721,0.03718453963029936,0.007694570781103214,0.03042471127172456,0.0027071352173336526
GEO,7.603440957016642e-05,0.03806176390152254,0.007931402286391082,0.0020859126000451447,0.0007212553764634714
WRBY,0.00033235234869103455,0.037794395775220355,0.007942209751249412,0.005316051372672554,0.0011624444367160853
LNG,0.01057246928311317,0.03761663693479023,0.007762952694682818,0.014489200068921142,0.0018363735413255433
IRM,0.0004839355258735931,0.037405560409714794,0.007603981289224587,0.012542537229566362,0.0018021431249492775
MTG,0.0006003886081082015,0.037064610904384336,0.007687497838461157,0.009403056788920254,0.0015385125682698187
AMRX,0.00021284157492552143,0.037208602195831345,0.007916215066159606,0.004200702282341072,0.0010364615128200033
ICUI,0.0002954050849434745,0.03729071818683167,0.007806808411738148,0.009491752439860243,0.0015414892791119688
HIW,0.0004460418307671722,0.03769232916343202,0.0075948791414653626,0.011478994817778412,0.0016735139361055394
HWKN,0.00045940350505833916,0.037475262739773814,0.008306497446234516,0.006240177191264654,0.0012403656938355723
HROW,0.00034171844084245263,0.037824585356524096,0.00784132946377142,0.008392143319203122,0.0013849367134764782
MET,7.398936525982382e-33,0.037400511630031004,0.007880748174577635,0.0010660233148416206,0.0005022321280961147
OUT,7.398936525982382e-33,0.0374920377189966,0.008041715548559257,0.0010740860691593195,0.0005204262174123297
AYI,0.0002982429123224986,0.037185085912240484,0.007573762461185125,0.0010626152339183992,0.0005198732327968571
IDT,0.0002982429123224986,0.03777884094765168,0.007926560586456386,0.0010482089008777215,0.0005196682256223865
DLR,0.00027688881878917224,0.037240802257471936,0.007682048941882809,0.0020686704172050868,0.0007086973145568483
ALL,0.00043303130882894875,0.03716699291970786,0.007736307841289139,0.001038195618780563,0.0005190802068468797
KNF,0.0003882470100384241,0.037399604503618976,0.007703943859038229,0.0010602023335098498,0.0005082995571540621
GATX,0.001712866326233846,0.037727364566229826,0.0074908642097775875,0.005232029027560893,0.0011698071115397932
NEM,0.00024014996488325353,0.037039507044497155,0.007683685784502525,0.0010287386586124586,0.0005126343535234249
CPRX,0.005685309732173503,0.03720946270812142,0.007963207201581215,0.0063479050493038276,0.0012346511314391911
SRE,0.0013181738882070328,0.0372740017662456,0.007743903359124419,0.0010602021978366814,0.0005137450199342809
SNDR,0.014228462073846954,0.03705587902445613,0.0075231961167774395,0.013523582180102302,0.0018539617640881492
OXY,6.893404902619726e-07,0.037555991670731245,0.007714296999059022,0.005250923288978454,0.001091086353777761
DVN,6.797343275269207e-07,0.03750387007062592,0.007686617331002845,0.0032096271699515572,0.0008662904098688949
APA,9.879732708779418e-09,0.03716795940230793,0.007307704502508143,0.0010701627437496649,0.0005217369767194005
CHRD,4.605894638375129e-05,0.03713976231126802,0.00731945555928774,0.007317504417390858,0.0013726592959304432
MUR,6.805906182094369e-07,0.03729996154839562,0.00742843517880231,0.00420313921675689,0.0010242918706426403
CIVI,6.699800076189587e-07,0.0378901768107165,0.007643687251541518,0.002129083250401827,0.0007326671175493602
BROS,3.0623860709186366e-05,0.037732067439492055,0.007605084684273333,0.0010389516045686898,0.0005172584186709933
ALHC,0.0003455547506802853,0.03726196447969312,0.007770991822984047,0.0021121659801281926,0.0007508286483417289
RBLX,1.95615570396812e-05,0.03722124497327664,0.007928272482712901,0.0021107300920612864,0.0007353470230836773
GDYN,8.790375213979237e-05,0.037455161065055205,0.007815315082212821,0.008404605027486604,0.0014302619513128117
JXN,3.219123720754095e-05,0.037650256069144176,0.0077271752726257616,0.0031566208483443914,0.0008807576645303502
PGNY,1.3755046092619323e-05,0.03735932895503429,0.007500143530615113,0.0010445789747805187,0.0005154314835068642
DOCU,0.0010607982648521482,0.0371238278652873,0.0075564115941299925,0.009438741761853007,0.0015467462820307433
UPST,0.0038819353844388657,0.03719073760834292,0.007835040844139078,0.007355256497363591,0.0013430394392544597
TILE,0.004712279872749014,0.03739545330703423,0.008034627604883784,0.00938127955922074,0.0014933410018741233
DAL,5.7358733892788685e-05,0.03755118112042943,0.007481046258290828,0.0020935872833392475,0.000709325795962621
PWR,1.7872079044513202e-06,0.03737720579066702,0.007684250805901327,0.004199793935594705,0.0009994626412642349
VRT,2.56162583748538e-08,0.0372958770990043,0.0076778729771555965,0.001039910483776764,0.0004929322602681491
EME,9.024924219810665e-05,0.03766580129342444,0.007594114282817354,0.004148730464287072,0.0010316605098320128
FIX,3.2636235678577915e-05,0.037375040071642406,0.007991598138258215,0.0042062754628886265,0.0010013368153736948
STRL,1.7868459015366015e-06,0.037325328155472744,0.007764273980554536,0.003169167550377268,0.0008674391010515565
IDYA,0.0018487397355258259,0.037368771413922815,0.007974154032583993,0.005234149019834396,0.001127393753216255
K,0.0026987605789039045,0.03731505567209298,0.007713821656539523,0.006294175082659661,0.0012155051496429122
RYAN,0.00014270870453878706,0.037095758077841594,0.0076786009054096525,0.0021115265515135252,0.0007329759281390372
EXR,2.7246692280912905e-31,0.03714067486985566,0.007739578614091698,0.001051151426911538,0.0005161656580985156
NSA,3.8532641753473344e-31,0.037439298380561085,0.007513462802113447,0.0021254904367305648,0.0007308508608036541
NCLH,0.00011943260715251525,0.037262580510916896,0.007895427256966165,0.001061824680760829,0.0005241535127525922
HEI,0.00024014996488325353,0.03772936853192711,0.007852357741275304,0.00105667828546294,0.0005113778765781298
UDR,0.0003542501706100115,0.03731383140383592,0.007773334119936602,0.012526634982582455,0.0017452196386452672
UTHR,0.00320662199327697,0.03722692825745982,0.007698457788743366,0.008374193121182271,0.001476383439898112
SNA,0.0010561685127592163,0.037628367722072883,0.007885620871723254,0.006261944930055209,0.0012744047577729547
BRBR,0.00018160969649692906,0.037588785709444385,0.007929411755883572,0.0052354070798206155,0.0011603993712806274
GBX,9.530516676013216e-06,0.03766667033769824,0.007684222985916563,0.0010542129772205774,0.0005098856790663498
NUE,2.9541407401345685e-09,0.03750472430907368,0.007656250051967306,0.0010654350573289643,0.000511976528992854
CLF,2.0615042589551196e-07,0.037241968008846354,0.008017615542901192,0.002102465501393849,0.000709500715607619
MCHP,1.4920720945158135e-06,0.03729950406859897,0.007439369546273665,0.0021225545713215665,0.0007189358765635318
ASH,1.618551034337932e-05,0.0375039595600243,0.0075588080809677275,0.0031380525160337493,0.000858834029859724
EPAC,0.004303245072026974,0.03731157099488672,0.007698564707820205,0.006293144196730326,0.001241812805728441
EBAY,4.789272803532419e-06,0.03728565035265936,0.007668230082219104,0.001061577729914492,0.0005258734442367089
VMI,0.00454962783879617,0.037669926900101784,0.007892020484525546,0.007316143337674942,0.0013549832355774071
TW,0.0017303973615290873,0.037381040988081295,0.007800609391417052,0.004228549285705455,0.0010111067737673582
NXRT,2.5356788794025366e-05,0.037380085788945396,0.007376720285364541,0.007352667231402154,0.0013837422385791147
NJR,0.0032686925845674735,0.03736873274694829,0.007601600011486311,0.0062809158491408225,0.0012084287238915369
OGS,0.003279209176998054,0.037322163242387005,0.00771898914415579,0.009388157157916886,0.0014999871028742106
MGEE,0.001168638400802542,0.037157958300443175,0.007505564977508527,0.0010308137707540218,0.0005145323768179169
FCF,0.033620985465733035,0.03736568993050999,0.007541667971512773,0.04341570378457125,0.0031371848325095035
FMBH,0.018929513325888856,0.03705938857156945,0.007919273594596562,0.027786488025313746,0.002517159903089363
EQT,7.398936525982382e-33,0.037195214817928715,0.007984916698510106,0.0010516770283988284,0.0005280526279836271
EXE,7.398936525982382e-33,0.03717581863274166,0.007842038618999755,0.001047690899870049,0.0005076937116009547
AUR,0.0015037957977996307,0.03722388470755368,0.007603017874818339,0.001066527416947904,0.0005324648227109412
WOLF,0.0002763267340345484,0.037616063060675074,0.007672614377019797,0.002119543743319931,0.0007237769742307617
SR,0.004082959607441312,0.0371483412686893,0.007718320339918767,0.007234980991720656,0.0013488862878278985
CTRE,0.0002991262361214343,0.03771599086522731,0.007603477544886554,0.007414767413662267,0.0013267399138605048
BWIN,1.8528856032255554e-05,0.03753965281608191,0.007744947268840207,0.004229067174956389,0.0010157454210410089
PTGX,6.381141293393026e-05,0.03763611012431127,0.007451797728363997,0.006248757862103845,0.001219950010689415
PDM,0.000369744017454059,0.0372185429419676,0.007501499970422498,0.010540947372840432,0.0015870186402545472
DOV,1.148118699178229e-06,0.037227066408970756,0.007766594394605457,0.0010497140793015217,0.0005125846811644212
CR,8.011565113625368e-05,0.03696355715618339,0.007805360136421962,0.0031274584082868514,0.0008610741925190541
DOW,1.666842417817035e-05,0.037554780154626356,0.008021475860367262,0.003172797654226972,0.0008698389469032866
LYB,2.3893087933936846e-07,0.037573957518482005,0.00766318326427522,0.00104852674797756,0.0005056387577401019
WLK,2.3893087933936846e-07,0.037504812526308044,0.0077718745579671445,0.0010729370906686316,0.0005070268880444566
CE,0.0011624540989410358,0.037113339263096214,0.007684732850607848,0.006326600835714247,0.0012606517900030539
LEA,1.4382716878934535e-05,0.0377544131060569,0.0072807780464273,0.004214399588003023,0.0010493533984901775
CVI,1.437689266314751e-05,0.037443355676587575,0.007406295852042701,0.0020560464665594223,0.0007339754348787181
KSS,0.00048804748728192165,0.03705316468298933,0.0078061153518905425,0.0010716278369209528,0.0004931498202154705
RCKT,0.001942783818021673,0.037451602059153814,0.007594558588950532,0.007352010692482376,0.001285191842959794
ASB,0.008486015223753607,0.03759243328179369,0.0077716939659764695,0.010397181519311356,0.0016268807198149653
CVBF,0.011634988952403915,0.037585172245637066,0.007661651079516867,0.014611919060594163,0.0019233988601206962
ATSG,0.008799700177475304,0.03745896561252056,0.008008241989599594,0.015595551345801432,0.0019164517339858766
HAL,6.060911554595509e-08,0.037097724232901225,0.0077314596894027246,0.0031522199810881243,0.0008919040605572652
PBF,5.1002952810903195e-08,0.03715237349644525,0.00752893342902506,0.003095677294276769,0.0008875444439966455
ATKR,3.497754701223072e-06,0.037400153873253475,0.007850554501548654,0.003137959200361905,0.0008485363820328419
ZM,2.0623901409004047e-06,0.03777235320447336,0.007608358859321861,0.0010446754896168695,0.0005020484633420978
PTON,0.00014386980833829742,0.037662356248089876,0.007607095159456625,0.006354077829071709,0.001263670562282199
DX,1.540975463222636e-05,0.03740992208888948,0.007403335895200391,0.0010378814208063122,0.0005084914185455435
CHH,0.00237907143480195,0.03751384684110244,0.007568677307285503,0.0032007483838108605,0.0008921637856583212
NRG,7.398936525982382e-33,0.037403979127188236,0.007786622583376809,0.0010520941309496328,0.0005139653167033282
AM,7.398936525982382e-33,0.037579509227218776,0.007471191237643666,0.001077591183102011,0.0005078800858870772
NVR,7.398936525982382e-33,0.037307269940811225,0.00783127950088659,0.0010650387263184413,0.0005167991373438305
MHO,7.398936525982382e-33,0.0375935233456475,0.007356591517435939,0.001072606840355048,0.000513919731193358
BIIB,0.0005705789050750204,0.0375639057127996,0.0076250050094297285,0.0010671521870540526,0.0005168130160637159
BFH,0.00560427117542336,0.03721563878363928,0.007400189594456065,0.005203796059255022,0.0010898538482766562
Z,0.0005815089850025957,0.03733442365886606,0.007752910647020037,0.0031199835764059588,0.000854098458545783
FOUR,8.334005293214597e-06,0.03716817358729639,0.007591393633425883,0.001040350186270613,0.0005147458728450521
TWLO,0.0001733765133406357,0.03740380276145631,0.0075247177558616825,0.0053065857349893384,0.0011778463590934665
PL,2.261257862177854e-05,0.037510637621967616,0.007551581712388692,0.0020724085126444755,0.0007160994649113423
L,0.0005925521184321137,0.037435699721509993,0.007562192943360572,0.0010247951098001384,0.000522675838548137
TRU,4.296899927213593e-05,0.036798056018424445,0.007423603005512671,0.004189664646496829,0.0010251022651233588
FNF,0.0021716668732266716,0.037514070866512025,0.007888045505441062,0.010436627020302467,0.0016377022334050334
BXP,0.0001037014184467334,0.037485409741560415,0.007444817370689274,0.0031066441359056556,0.0008811189783598967
NMRK,0.0004277821887621532,0.037438293065168965,0.007732087035768414,0.006334575192570658,0.0012285721027794697
WBS,0.0008169572710219181,0.03730017468648566,0.007548554450803359,0.005196415923735977,0.0011172427606611919
FAF,3.111987813569436e-05,0.03714231988616414,0.007738777823917655,0.0010734655560179834,0.000520684538708582
GTY,0.008932417293421166,0.03735935675802427,0.008054416374351702,0.021588424472089317,0.002211573927077337
ALK,3.4851579687139546e-07,0.03713982695074645,0.007619312457860977,0.002119866662383596,0.0007022702812782225
AZPN,0.0005253699152675303,0.03732547021769333,0.007784986976000081,0.001069708880654296,0.0005018326824464678
DG,0.0007353083521381581,0.037324230931188015,0.007875538754913038,0.0021031906443080704,0.0007232315934351336
FYBR,0.002148458733712631,0.037255004919638866,0.007572808637863467,0.0041936408620107425,0.001021059560591969
ZBRA,0.0016257918073853202,0.03755080165981614,0.007588277971826039,0.0021187876352833984,0.0007245393700271492
